Row Labels;Real Demand;Wind generation;PV generation
2023-03-13T11:00:00+01:00;29390;9970.583333;10805.66667
2023-03-13T12:00:00+01:00;29309.91667;10486.5;10861.25
2023-03-13T13:00:00+01:00;28852.33333;11398.41667;10698.25
2023-03-13T14:00:00+01:00;28725.66667;11763.75;10311.33333
2023-03-13T15:00:00+01:00;28398.66667;11920.75;9565.75
2023-03-13T16:00:00+01:00;28548.16667;12952.16667;8679.916667
2023-03-13T17:00:00+01:00;28782.75;14424.25;6671
2023-03-13T18:00:00+01:00;29316.5;17801.66667;2616.5
2023-03-13T19:00:00+01:00;31972.08333;19850.25;150.25
2023-03-13T20:00:00+01:00;33490.33333;20453.41667;15.41666667
2023-03-13T21:00:00+01:00;32525.91667;20133.75;13.08333333
2023-03-13T22:00:00+01:00;29634.41667;19377.5;9.916666667
2023-03-13T23:00:00+01:00;26762.83333;18420;4.75
2023-03-14T00:00:00+01:00;25272.25;16995.5;4
2023-03-14T01:00:00+01:00;23878.66667;16097.33333;4
2023-03-14T02:00:00+01:00;22882.75;13273.91667;3.833333333
2023-03-14T03:00:00+01:00;22433.75;11876.33333;3.416666667
2023-03-14T04:00:00+01:00;22497;11344.16667;3.916666667
2023-03-14T05:00:00+01:00;23121.75;12405.91667;3.583333333
2023-03-14T06:00:00+01:00;25674.5;13169.91667;4.833333333
2023-03-14T07:00:00+01:00;29266.75;12924.16667;180.6666667
2023-03-14T08:00:00+01:00;30622.25;11699.5;3286.25
2023-03-14T09:00:00+01:00;30452.66667;10485.5;8852
2023-03-14T10:00:00+01:00;30326;10169.66667;12071.41667
2023-03-14T11:00:00+01:00;29618.08333;9287.583333;13318
2023-03-14T12:00:00+01:00;29231.83333;9952.25;13217.33333
2023-03-14T13:00:00+01:00;29370.5;10497.66667;13117.91667
2023-03-14T14:00:00+01:00;29043.25;10769.66667;12991.41667
2023-03-14T15:00:00+01:00;28492.08333;10197.58333;11977.66667
2023-03-14T16:00:00+01:00;28568.75;10209.75;10752.83333
2023-03-14T17:00:00+01:00;28918.25;10179.83333;8242.166667
2023-03-14T18:00:00+01:00;29102.75;10835.5;3421.333333
2023-03-14T19:00:00+01:00;31773;9254.75;248
2023-03-14T20:00:00+01:00;33487.58333;8609.666667;61.83333333
2023-03-14T21:00:00+01:00;32344;8097.916667;61
2023-03-14T22:00:00+01:00;29669.66667;7311.25;56.33333333
2023-03-14T23:00:00+01:00;26719.33333;6480.166667;17.91666667
2023-03-15T00:00:00+01:00;25435.16667;5742.333333;13
2023-03-15T01:00:00+01:00;23892.41667;5562.5;13
2023-03-15T02:00:00+01:00;22895.91667;5521.583333;13
2023-03-15T03:00:00+01:00;22548.91667;5346.416667;13
2023-03-15T04:00:00+01:00;22534.41667;5011.166667;22.16666667
2023-03-15T05:00:00+01:00;23132.33333;4974.916667;24
2023-03-15T06:00:00+01:00;25914.75;4966.666667;25.25
2023-03-15T07:00:00+01:00;29258.08333;4819.5;215.3333333
2023-03-15T08:00:00+01:00;30620.66667;4145.25;4328.416667
2023-03-15T09:00:00+01:00;30569.5;3760;10713.83333
2023-03-15T10:00:00+01:00;30002.16667;3666.916667;13125.5
2023-03-15T11:00:00+01:00;29369.16667;3577.333333;13782.83333
2023-03-15T12:00:00+01:00;29016.83333;3407.166667;14009.58333
2023-03-15T13:00:00+01:00;29231.83333;3255.166667;13965.66667
2023-03-15T14:00:00+01:00;29128.75;3014.083333;13841.33333
2023-03-15T15:00:00+01:00;28780.41667;2798.833333;13647.58333
2023-03-15T16:00:00+01:00;28328.75;2784.583333;12635.08333
2023-03-15T17:00:00+01:00;28759.08333;2742.083333;9784.166667
2023-03-15T18:00:00+01:00;29178.41667;2598.833333;3891
2023-03-15T19:00:00+01:00;31444.91667;2710;386.8333333
2023-03-15T20:00:00+01:00;33327.33333;3091.333333;98.83333333
2023-03-15T21:00:00+01:00;32597.5;3700.333333;56.5
2023-03-15T22:00:00+01:00;29812.5;4448.083333;55.91666667
2023-03-15T23:00:00+01:00;26858.08333;5459.416667;25.08333333
2023-03-16T00:00:00+01:00;25350.75;6082.416667;18.91666667
2023-03-16T01:00:00+01:00;23926.41667;6462.5;17.16666667
2023-03-16T02:00:00+01:00;22950.08333;6619.666667;15.16666667
2023-03-16T03:00:00+01:00;22528.08333;7148;14.16666667
2023-03-16T04:00:00+01:00;22534.16667;7718;14.58333333
2023-03-16T05:00:00+01:00;23096.33333;8041;14.91666667
2023-03-16T06:00:00+01:00;25642.5;8317.416667;15
2023-03-16T07:00:00+01:00;28952.91667;8898.5;269.5833333
2023-03-16T08:00:00+01:00;30544.33333;9270.833333;4515.833333
2023-03-16T09:00:00+01:00;30562.25;8334.833333;10393.5
2023-03-16T10:00:00+01:00;30151.66667;8503.25;12559
2023-03-16T11:00:00+01:00;29583.58333;9632.75;12807.08333
2023-03-16T12:00:00+01:00;29736.66667;9976.666667;12804.91667
2023-03-16T13:00:00+01:00;29414.75;10009.58333;12919.41667
2023-03-16T14:00:00+01:00;29016.91667;10735.66667;12623.33333
2023-03-16T15:00:00+01:00;28504.66667;11440.25;11638.91667
2023-03-16T16:00:00+01:00;28635.66667;11819.75;10263.83333
2023-03-16T17:00:00+01:00;29129.25;11758.33333;7171.666667
2023-03-16T18:00:00+01:00;29063.66667;11402.58333;2149.166667
2023-03-16T19:00:00+01:00;31311.66667;11540.83333;142.6666667
2023-03-16T20:00:00+01:00;33423.75;12123.08333;23.41666667
2023-03-16T21:00:00+01:00;32519.5;12959.83333;21
2023-03-16T22:00:00+01:00;29795.83333;13276.58333;21
2023-03-16T23:00:00+01:00;27105.83333;13154.83333;21
2023-03-17T00:00:00+01:00;25347.66667;13247.25;21
2023-03-17T01:00:00+01:00;23986;12960.91667;21
2023-03-17T02:00:00+01:00;23103.5;12424;21
2023-03-17T03:00:00+01:00;22773.75;12006.66667;21
2023-03-17T04:00:00+01:00;22897.58333;11704.08333;21
2023-03-17T05:00:00+01:00;23388.83333;11262.58333;21
2023-03-17T06:00:00+01:00;25888.33333;11171.66667;21
2023-03-17T07:00:00+01:00;29315.58333;10926.25;168.9166667
2023-03-17T08:00:00+01:00;30517.08333;11160.58333;2513.166667
2023-03-17T09:00:00+01:00;30224.08333;11428.41667;6237
2023-03-17T10:00:00+01:00;29977.66667;12052.75;8192.083333
2023-03-17T11:00:00+01:00;29628.41667;12371.75;9728.666667
2023-03-17T12:00:00+01:00;29811.16667;12023.5;10913.33333
2023-03-17T13:00:00+01:00;29764.83333;11535.83333;11255.66667
2023-03-17T14:00:00+01:00;29153.75;11463.75;10958.41667
2023-03-17T15:00:00+01:00;28479.91667;11836.16667;10008.75
2023-03-17T16:00:00+01:00;28098.41667;13217;8079.416667
2023-03-17T17:00:00+01:00;28422.33333;13544.25;5589.5
2023-03-17T18:00:00+01:00;28414;12734.58333;1904.833333
2023-03-17T19:00:00+01:00;30590.83333;11800.25;163.3333333
2023-03-17T20:00:00+01:00;32109.25;11838.75;33.5
2023-03-17T21:00:00+01:00;31428.91667;11862.91667;32
2023-03-17T22:00:00+01:00;28945.58333;11458.41667;30.66666667
2023-03-17T23:00:00+01:00;26479.58333;10947.41667;18.25
2023-03-18T00:00:00+01:00;25430.08333;10284.66667;8.666666667
2023-03-18T01:00:00+01:00;23858.5;9930.5;9
2023-03-18T02:00:00+01:00;22713.91667;9343.75;9
2023-03-18T03:00:00+01:00;22088.25;8911.75;9.083333333
2023-03-18T04:00:00+01:00;21862.41667;8881.916667;9
2023-03-18T05:00:00+01:00;21795.83333;8461.416667;9
2023-03-18T06:00:00+01:00;22328.25;7902.083333;9.083333333
2023-03-18T07:00:00+01:00;22822.08333;7787.166667;140
2023-03-18T08:00:00+01:00;23976.75;7352;2409
2023-03-18T09:00:00+01:00;25947.58333;7526.166667;6587.75
2023-03-18T10:00:00+01:00;27180.08333;7563.5;8426.083333
2023-03-18T11:00:00+01:00;27028.75;7420.166667;9654.916667
2023-03-18T12:00:00+01:00;26546.41667;7614.166667;9937.416667
2023-03-18T13:00:00+01:00;26577.16667;7573.5;9823.833333
2023-03-18T14:00:00+01:00;26478.33333;7953.666667;9064.5
2023-03-18T15:00:00+01:00;25571.75;8080.25;8479.5
2023-03-18T16:00:00+01:00;24519.83333;8190.75;7024.833333
2023-03-18T17:00:00+01:00;24769.33333;7872.666667;5918.416667
2023-03-18T18:00:00+01:00;25050.41667;7202.583333;2522.583333
2023-03-18T19:00:00+01:00;27063.66667;6592.25;230.1666667
2023-03-18T20:00:00+01:00;29130.16667;7269.166667;64.16666667
2023-03-18T21:00:00+01:00;29066.66667;7193.583333;60.58333333
2023-03-18T22:00:00+01:00;27240.25;7045.916667;59.75
2023-03-18T23:00:00+01:00;25111.08333;6414.083333;30.5
2023-03-19T00:00:00+01:00;23574.91667;6044.25;10.66666667
2023-03-19T01:00:00+01:00;22058.25;5815.666667;10.75
2023-03-19T02:00:00+01:00;20847.91667;5123.416667;10.66666667
2023-03-19T03:00:00+01:00;20237.41667;5137.166667;10.25
2023-03-19T04:00:00+01:00;19869.5;5238.833333;10.58333333
2023-03-19T05:00:00+01:00;19845.25;5228.333333;10.83333333
2023-03-19T06:00:00+01:00;20389.25;5127.416667;10.75
2023-03-19T07:00:00+01:00;20421.66667;4568.083333;313.0833333
2023-03-19T08:00:00+01:00;21028.75;4173.583333;4706.083333
2023-03-19T09:00:00+01:00;22566.16667;4679.583333;10409.41667
2023-03-19T10:00:00+01:00;23799;5181.25;12161.91667
2023-03-19T11:00:00+01:00;24120.83333;4500.083333;12648.66667
2023-03-19T12:00:00+01:00;23858.91667;3941.916667;12249.83333
2023-03-19T13:00:00+01:00;24195.16667;3580.916667;12084
2023-03-19T14:00:00+01:00;24119.66667;3302.416667;11992.83333
2023-03-19T15:00:00+01:00;22805.66667;2770.416667;11834.75
2023-03-19T16:00:00+01:00;22150.5;2440.25;11125.66667
2023-03-19T17:00:00+01:00;22337.5;2539.833333;8640.083333
2023-03-19T18:00:00+01:00;23410.5;2661;3677.666667
2023-03-19T19:00:00+01:00;25918.08333;2627.583333;391.5833333
2023-03-19T20:00:00+01:00;28374.41667;2508.916667;105.8333333
2023-03-19T21:00:00+01:00;28250.91667;2497.416667;66.08333333
2023-03-19T22:00:00+01:00;26831.41667;2719.916667;33.91666667
2023-03-19T23:00:00+01:00;24588.5;2859.583333;34
2023-03-20T00:00:00+01:00;22917;2861.25;33.91666667
2023-03-20T01:00:00+01:00;21572.33333;2592.666667;33.75
2023-03-20T02:00:00+01:00;21020.91667;2851.666667;33
2023-03-20T03:00:00+01:00;20597;3035.083333;33
2023-03-20T04:00:00+01:00;20596.33333;3134.333333;33
2023-03-20T05:00:00+01:00;21311.41667;3175.75;33
2023-03-20T06:00:00+01:00;24258.16667;3125.5;34
2023-03-20T07:00:00+01:00;27190.66667;3017.833333;437.0833333
2023-03-20T08:00:00+01:00;29142.5;2649.75;4988.833333
2023-03-20T09:00:00+01:00;29433.91667;2552.333333;10915.41667
2023-03-20T10:00:00+01:00;29058.16667;2819;12875.58333
2023-03-20T11:00:00+01:00;28255;3152.416667;13569.91667
2023-03-20T12:00:00+01:00;28064.66667;3318.416667;13670.75
2023-03-20T13:00:00+01:00;28193.41667;3455.166667;13513.66667
2023-03-20T14:00:00+01:00;27855.33333;3494.25;13531.5
2023-03-20T15:00:00+01:00;27439;3733.083333;13239.16667
2023-03-20T16:00:00+01:00;27453.25;3895.583333;11631.08333
2023-03-20T17:00:00+01:00;27664.16667;3548.833333;9092.166667
2023-03-20T18:00:00+01:00;28024.25;3135.25;3947.25
2023-03-20T19:00:00+01:00;30216.41667;3201.833333;308.5
2023-03-20T20:00:00+01:00;32400;3616;49.33333333
2023-03-20T21:00:00+01:00;31895.08333;3904.75;4.75
2023-03-20T22:00:00+01:00;29259.66667;3643.833333;4.666666667
2023-03-20T23:00:00+01:00;26543.5;3582.75;4.25
2023-03-21T00:00:00+01:00;24802.33333;3436.666667;4.166666667
2023-03-21T01:00:00+01:00;23390.58333;3305.25;4
2023-03-21T02:00:00+01:00;22466.66667;3205.833333;3.75
2023-03-21T03:00:00+01:00;22206.66667;3046.583333;3.416666667
2023-03-21T04:00:00+01:00;22221.25;3144;3.75
2023-03-21T05:00:00+01:00;22882.16667;2887.166667;3.916666667
2023-03-21T06:00:00+01:00;25742.58333;2615.083333;4.083333333
2023-03-21T07:00:00+01:00;29019.25;2581.833333;313.6666667
2023-03-21T08:00:00+01:00;30579.75;2141.416667;3823.833333
2023-03-21T09:00:00+01:00;30233.5;1575.916667;9591.666667
2023-03-21T10:00:00+01:00;29635;1379.583333;12334.5
2023-03-21T11:00:00+01:00;29141;1294.75;13142.83333
2023-03-21T12:00:00+01:00;29023.08333;1439;13457.75
2023-03-21T13:00:00+01:00;28856.41667;1592.333333;13694.75
2023-03-21T14:00:00+01:00;28555.08333;1948.833333;13646.16667
2023-03-21T15:00:00+01:00;28307.66667;2166.583333;13230.5
2023-03-21T16:00:00+01:00;28171.41667;2527.25;12457.16667
2023-03-21T17:00:00+01:00;28505.66667;2758.083333;9842.166667
2023-03-21T18:00:00+01:00;28732.08333;2703.666667;4141.166667
2023-03-21T19:00:00+01:00;30814.83333;2708.416667;291.6666667
2023-03-21T20:00:00+01:00;33110.41667;2848.083333;16.5
2023-03-21T21:00:00+01:00;32255.83333;3200.666667;10.91666667
2023-03-21T22:00:00+01:00;29630.33333;3836.166667;4.583333333
2023-03-21T23:00:00+01:00;26755.41667;4171.166667;3.416666667
2023-03-22T00:00:00+01:00;25182.58333;4240.666667;3.166666667
2023-03-22T01:00:00+01:00;23825.41667;4418.166667;3.333333333
2023-03-22T02:00:00+01:00;22751;4491.5;3
2023-03-22T03:00:00+01:00;22385.16667;4600.666667;3.166666667
2023-03-22T04:00:00+01:00;22361.66667;4540;3.166666667
2023-03-22T05:00:00+01:00;22943.66667;4478.916667;3
2023-03-22T06:00:00+01:00;25677.41667;4567.666667;3.25
2023-03-22T07:00:00+01:00;28811.75;4450.833333;383.5
2023-03-22T08:00:00+01:00;30282.5;4269.166667;4651.75
2023-03-22T09:00:00+01:00;30066.66667;4062.75;10476.41667
2023-03-22T10:00:00+01:00;29463.25;4303.666667;12526.41667
2023-03-22T11:00:00+01:00;28784.5;4744.333333;13361.25
2023-03-22T12:00:00+01:00;28684.33333;4979.833333;13586.08333
2023-03-22T13:00:00+01:00;28655.5;5303.583333;13480.91667
2023-03-22T14:00:00+01:00;28421.33333;6012.333333;13459.83333
2023-03-22T15:00:00+01:00;27941;6357.833333;12796.58333
2023-03-22T16:00:00+01:00;27781.75;6684.666667;11453.58333
2023-03-22T17:00:00+01:00;28055.75;6582.25;8668.416667
2023-03-22T18:00:00+01:00;28489.25;6344.666667;3502.5
2023-03-22T19:00:00+01:00;30733.08333;6368.75;302.4166667
2023-03-22T20:00:00+01:00;33032.16667;6556.916667;49.16666667
2023-03-22T21:00:00+01:00;32243.5;6984.833333;44.16666667
2023-03-22T22:00:00+01:00;29473.41667;7405.5;43.91666667
2023-03-22T23:00:00+01:00;26582.75;7723.333333;16.25
2023-03-23T00:00:00+01:00;24906.66667;7662.083333;7.166666667
2023-03-23T01:00:00+01:00;23381.91667;7657.166667;7
2023-03-23T02:00:00+01:00;22494.83333;7316.583333;7
2023-03-23T03:00:00+01:00;22156.58333;7129;5.166666667
2023-03-23T04:00:00+01:00;22250.58333;6944.583333;5.083333333
2023-03-23T05:00:00+01:00;22878.25;6534.75;5.083333333
2023-03-23T06:00:00+01:00;25583.83333;6070.083333;5.333333333
2023-03-23T07:00:00+01:00;28801.5;6062.916667;449.4166667
2023-03-23T08:00:00+01:00;29947.75;5801.666667;5264.833333
2023-03-23T09:00:00+01:00;29690.16667;5558.75;10532.41667
2023-03-23T10:00:00+01:00;29192.5;6038;12215.91667
2023-03-23T11:00:00+01:00;28790.41667;6444.666667;12910.25
2023-03-23T12:00:00+01:00;28452.41667;7234;13101.83333
2023-03-23T13:00:00+01:00;28542.91667;8705.333333;12580.83333
2023-03-23T14:00:00+01:00;28487.91667;9895.416667;12026.75
2023-03-23T15:00:00+01:00;28216;10537.5;11119.58333
2023-03-23T16:00:00+01:00;27886.33333;11066.91667;9491.416667
2023-03-23T17:00:00+01:00;28313.16667;11344.25;7235.833333
2023-03-23T18:00:00+01:00;28563.5;11393.08333;3134.5
2023-03-23T19:00:00+01:00;30599.33333;11240.08333;317.25
2023-03-23T20:00:00+01:00;33039.58333;11673.33333;24.25
2023-03-23T21:00:00+01:00;32308.75;11863.83333;19.33333333
2023-03-23T22:00:00+01:00;29353.16667;11402.16667;19.08333333
2023-03-23T23:00:00+01:00;26483.33333;11121.08333;16.66666667
2023-03-24T00:00:00+01:00;25173.08333;10859.25;5
2023-03-24T01:00:00+01:00;24122.66667;10454.58333;5
2023-03-24T02:00:00+01:00;23159.66667;10195.41667;5
2023-03-24T03:00:00+01:00;22720.83333;10111.16667;5
2023-03-24T04:00:00+01:00;22676.08333;10223.91667;5
2023-03-24T05:00:00+01:00;23143.91667;10332.91667;5
2023-03-24T06:00:00+01:00;25568.41667;10424.08333;5.083333333
2023-03-24T07:00:00+01:00;28415.75;10165.5;394.3333333
2023-03-24T08:00:00+01:00;29781.08333;9821.25;3267.333333
2023-03-24T09:00:00+01:00;29824.41667;9339.666667;6405.166667
2023-03-24T10:00:00+01:00;29699.25;9428.916667;8072.833333
2023-03-24T11:00:00+01:00;29684.75;10447.5;8901.166667
2023-03-24T12:00:00+01:00;29565.91667;11152.08333;9712.166667
2023-03-24T13:00:00+01:00;29518.08333;12104.66667;9795.083333
2023-03-24T14:00:00+01:00;29177;13286.58333;9651.416667
2023-03-24T15:00:00+01:00;28434.16667;13441.25;9421.25
2023-03-24T16:00:00+01:00;27986.66667;13231.25;8998.5
2023-03-24T17:00:00+01:00;28268.83333;12963.41667;7052.583333
2023-03-24T18:00:00+01:00;28497.5;11729.91667;3279.75
2023-03-24T19:00:00+01:00;30096;10582.16667;305.5833333
2023-03-24T20:00:00+01:00;31976.33333;10072.5;22.25
2023-03-24T21:00:00+01:00;31310.83333;9519.75;7.75
2023-03-24T22:00:00+01:00;28681.66667;9167.333333;7.416666667
2023-03-24T23:00:00+01:00;26099.91667;8387.833333;7.5
2023-03-25T00:00:00+01:00;25010.83333;7428.416667;6.666666667
2023-03-25T01:00:00+01:00;23763.25;6655.416667;6.5
2023-03-25T02:00:00+01:00;22637.5;5999.083333;6.75
2023-03-25T03:00:00+01:00;22024.33333;5438.5;6.333333333
2023-03-25T04:00:00+01:00;21863.5;5078.166667;6.25
2023-03-25T05:00:00+01:00;21768.91667;4583.583333;6.083333333
2023-03-25T06:00:00+01:00;22318.91667;4122.916667;6.416666667
2023-03-25T07:00:00+01:00;22793.83333;3952.25;587.5833333
2023-03-25T08:00:00+01:00;23919.25;3525.083333;4951.833333
2023-03-25T09:00:00+01:00;25236.08333;3003.416667;9872.25
2023-03-25T10:00:00+01:00;26230.25;3660.25;11058.33333
2023-03-25T11:00:00+01:00;26098.25;4127.166667;11519.66667
2023-03-25T12:00:00+01:00;25460.33333;4779.083333;11719.83333
2023-03-25T13:00:00+01:00;25319.5;5190.916667;11521.25
2023-03-25T14:00:00+01:00;25154.75;5652.833333;11656.41667
2023-03-25T15:00:00+01:00;24145.08333;6728.75;11251.08333
2023-03-25T16:00:00+01:00;23358.58333;7335.666667;10572.91667
2023-03-25T17:00:00+01:00;23758.83333;8228.416667;8662.833333
2023-03-25T18:00:00+01:00;24423.41667;10937.75;4285.083333
2023-03-25T19:00:00+01:00;26223.16667;11256.58333;343.25
2023-03-25T20:00:00+01:00;28825;11695.41667;57.41666667
2023-03-25T21:00:00+01:00;28681.16667;11840.08333;53.41666667
2023-03-25T22:00:00+01:00;26694.33333;12168;51.16666667
2023-03-25T23:00:00+01:00;24645.75;12341.33333;51
2023-03-26T00:00:00+01:00;23177.33333;12750.41667;51
2023-03-26T01:00:00+01:00;21609.66667;12691.75;51
2023-03-26T03:00:00+02:00;20690.91667;13220.58333;11.41666667
2023-03-26T04:00:00+02:00;20460.41667;13006.16667;7.333333333
2023-03-26T05:00:00+02:00;20261.16667;13243.33333;7.666666667
2023-03-26T06:00:00+02:00;20487.25;13585.91667;7.666666667
2023-03-26T07:00:00+02:00;20952.25;14041.66667;14.16666667
2023-03-26T08:00:00+02:00;20383.5;13641.5;572
2023-03-26T09:00:00+02:00;21401.83333;11138.91667;4759.916667
2023-03-26T10:00:00+02:00;22620.33333;10179.5;8343.333333
2023-03-26T11:00:00+02:00;23350.83333;9011.666667;10007.33333
2023-03-26T12:00:00+02:00;23761.91667;9104.166667;10264.66667
2023-03-26T13:00:00+02:00;23852.58333;8675;10464.41667
2023-03-26T14:00:00+02:00;23567.16667;9003;10815.83333
2023-03-26T15:00:00+02:00;22431.5;7313.583333;9434
2023-03-26T16:00:00+02:00;21878.66667;6726.166667;8710.666667
2023-03-26T17:00:00+02:00;21617.91667;6774.666667;8018.166667
2023-03-26T18:00:00+02:00;21962.75;7565.916667;7205.833333
2023-03-26T19:00:00+02:00;23169.91667;11683.08333;3912.166667
2023-03-26T20:00:00+02:00;25746.25;13280;429.8333333
2023-03-26T21:00:00+02:00;28082.33333;13426.66667;110.1666667
2023-03-26T22:00:00+02:00;26584.66667;13274;108.6666667
2023-03-26T23:00:00+02:00;24647.16667;12627.75;106.3333333
2023-03-27T00:00:00+02:00;23249.16667;11546.75;106
2023-03-27T01:00:00+02:00;22348.91667;10777.16667;106
2023-03-27T02:00:00+02:00;21424.91667;10228;82.66666667
2023-03-27T03:00:00+02:00;20954.25;9991.666667;78
2023-03-27T04:00:00+02:00;20993.66667;9714.583333;78
2023-03-27T05:00:00+02:00;21604.83333;9957.25;78
2023-03-27T06:00:00+02:00;24632.33333;9624.666667;78
2023-03-27T07:00:00+02:00;28719.58333;9012.333333;81.91666667
2023-03-27T08:00:00+02:00;30310;7917.333333;716.0833333
2023-03-27T09:00:00+02:00;29761.58333;7531.5;4997.833333
2023-03-27T10:00:00+02:00;29210.41667;7414.666667;9562.166667
2023-03-27T11:00:00+02:00;29233.5;6866.166667;11810.08333
2023-03-27T12:00:00+02:00;28900.91667;6307.916667;13073.91667
2023-03-27T13:00:00+02:00;28430.66667;6506.25;13718.75
2023-03-27T14:00:00+02:00;27970.58333;6276.5;13954.66667
2023-03-27T15:00:00+02:00;27413.33333;5795.5;13299.75
2023-03-27T16:00:00+02:00;26933.41667;5373.25;12988.16667
2023-03-27T17:00:00+02:00;27039;5063.833333;12351.91667
2023-03-27T18:00:00+02:00;27032.83333;5063.916667;10142
2023-03-27T19:00:00+02:00;28216.41667;4587.583333;4781.25
2023-03-27T20:00:00+02:00;31090.91667;4105.666667;441.8333333
2023-03-27T21:00:00+02:00;31959.83333;3686.166667;101.9166667
2023-03-27T22:00:00+02:00;29226.91667;3377.75;97.33333333
2023-03-27T23:00:00+02:00;26394.91667;3468.25;96.83333333
2023-03-28T00:00:00+02:00;25193;3363.75;96.75
2023-03-28T01:00:00+02:00;23243.41667;3473.083333;96.33333333
2023-03-28T02:00:00+02:00;22826.25;3856.083333;96.75
2023-03-28T03:00:00+02:00;22491.25;3709.333333;96.5
2023-03-28T04:00:00+02:00;22328.66667;3837.333333;96.25
2023-03-28T05:00:00+02:00;22701.58333;3979.666667;96.83333333
2023-03-28T06:00:00+02:00;25102.08333;3965.416667;96.66666667
2023-03-28T07:00:00+02:00;28809.5;4124.75;100.75
2023-03-28T08:00:00+02:00;30210.08333;4316;832.9166667
2023-03-28T09:00:00+02:00;29862.58333;4235.166667;6124.833333
2023-03-28T10:00:00+02:00;29603.58333;3888.833333;11387.83333
2023-03-28T11:00:00+02:00;29092.41667;3799.416667;13304.91667
2023-03-28T12:00:00+02:00;28591.5;4079.5;14393.08333
2023-03-28T13:00:00+02:00;28639.08333;4355.083333;14455.75
2023-03-28T14:00:00+02:00;28682.66667;4588.916667;14399.33333
2023-03-28T15:00:00+02:00;28009.5;4652.166667;14416.25
2023-03-28T16:00:00+02:00;27447.66667;4516.333333;13966
2023-03-28T17:00:00+02:00;27552.5;4910.166667;12947.16667
2023-03-28T18:00:00+02:00;27356.91667;5177.916667;10185.33333
2023-03-28T19:00:00+02:00;28422.58333;5238.583333;4302.833333
2023-03-28T20:00:00+02:00;30786.58333;5741.75;380.8333333
2023-03-28T21:00:00+02:00;32061.66667;6395.083333;68.25
2023-03-28T22:00:00+02:00;29463.66667;6838.916667;63.08333333
2023-03-28T23:00:00+02:00;26718.58333;7326.666667;62
2023-03-29T00:00:00+02:00;25151.08333;7644.666667;60.83333333
2023-03-29T01:00:00+02:00;23807.75;7984.416667;59.66666667
2023-03-29T02:00:00+02:00;22897.16667;8204.333333;59.91666667
2023-03-29T03:00:00+02:00;22464.33333;8055.75;59.75
2023-03-29T04:00:00+02:00;22396.25;7874.833333;59.33333333
2023-03-29T05:00:00+02:00;22941.58333;7865.25;59.58333333
2023-03-29T06:00:00+02:00;25302.16667;7956;39.25
2023-03-29T07:00:00+02:00;28794.41667;7949.25;21.5
2023-03-29T08:00:00+02:00;30214.33333;7894.916667;870.3333333
2023-03-29T09:00:00+02:00;30285.08333;7590.25;5983.083333
2023-03-29T10:00:00+02:00;29324.83333;7263.166667;10957.08333
2023-03-29T11:00:00+02:00;29007.16667;7611;12849.41667
2023-03-29T12:00:00+02:00;29024.16667;7156.666667;13526.83333
2023-03-29T13:00:00+02:00;29027.08333;7874.916667;13002.66667
2023-03-29T14:00:00+02:00;28333;8377.25;12236.33333
2023-03-29T15:00:00+02:00;27691.83333;8461.75;11608.08333
2023-03-29T16:00:00+02:00;27152.66667;8086.75;11163.83333
2023-03-29T17:00:00+02:00;27146.58333;8402.25;10276.66667
2023-03-29T18:00:00+02:00;26793.5;9300.083333;8087.333333
2023-03-29T19:00:00+02:00;28033.25;11460.75;3837.833333
2023-03-29T20:00:00+02:00;30560.5;12301.91667;542.6666667
2023-03-29T21:00:00+02:00;31452.91667;12136.33333;128.5
2023-03-29T22:00:00+02:00;28777.41667;11550.75;83
2023-03-29T23:00:00+02:00;26386.41667;11077.58333;73.08333333
2023-03-30T00:00:00+02:00;24973.75;10690.25;27.08333333
2023-03-30T01:00:00+02:00;23727;10429.41667;26.75
2023-03-30T02:00:00+02:00;22779.75;10261.58333;26.5
2023-03-30T03:00:00+02:00;22341.33333;10220.91667;26.25
2023-03-30T04:00:00+02:00;22403.41667;10592.08333;26.16666667
2023-03-30T05:00:00+02:00;22880.5;10770.66667;25.91666667
2023-03-30T06:00:00+02:00;25263.83333;10859.08333;25.41666667
2023-03-30T07:00:00+02:00;28767.58333;10571.91667;31.25
2023-03-30T08:00:00+02:00;29917.41667;9974.916667;767.5
2023-03-30T09:00:00+02:00;29763.16667;9165.5;5049.666667
2023-03-30T10:00:00+02:00;29251.5;9036.5;8865.25
2023-03-30T11:00:00+02:00;28624.25;9000.5;10721.66667
2023-03-30T12:00:00+02:00;28215.08333;9764.5;11772.58333
2023-03-30T13:00:00+02:00;28084.58333;9645.666667;11491.41667
2023-03-30T14:00:00+02:00;27601.66667;8948.083333;11556.91667
2023-03-30T15:00:00+02:00;26821.58333;8874.25;10979.58333
2023-03-30T16:00:00+02:00;26370.66667;8790.25;10885.66667
2023-03-30T17:00:00+02:00;26460.33333;9619.666667;9401.666667
2023-03-30T18:00:00+02:00;27093.58333;11279.08333;6773.75
2023-03-30T19:00:00+02:00;28360.91667;13455.5;3274.083333
2023-03-30T20:00:00+02:00;30617.91667;13955.58333;381.0833333
2023-03-30T21:00:00+02:00;31483;14388.08333;27.83333333
2023-03-30T22:00:00+02:00;28951.5;14922.5;15.25
2023-03-30T23:00:00+02:00;26496.41667;15357.83333;15
2023-03-31T00:00:00+02:00;24947.66667;15488.91667;15
